30089		30847		32654		3968		12669		
21112		9567		27412		32486		29708		
9333		16029		7469		11472		9377		
3827		18652		9718		19929		14726		
10671		26647		18153		18501		26349		
28208		3173		15550		22008		27114		
13282		5766		30499		7454		28517		
6363		13509		27800		25884		5000		
6284		4123		12108		13065		27411		
934		6283		7152		29110		7670		
26671		21895		16037		28748		21254		
18359		18231		21360		25672		20520		
13441		17910		29385		12970		8744		
32704		30323		26836		16243		24260		
20980		5354		1700		4367		25780		
7172		32393		8202		30986		11117		
14926		16637		25263		11594		2965		
3793		24947		28796		6856		4378		
7214		1991		22958		13397		18426		
9267		1085		5997		20383		28338		
9136		21125		3919		9476		18393		
6897		30868		32216		27319		26757		
12934		6196		12875		2625		31254		
1192		1839		18326		25180		8778		
1333		14849		29153		15016		30094		
4571		28649		12044		20270		22993		
11711		30627		9569		9365		19868		
24272		17864		17107		28875		1734		
30622		5479		4363		27990		16448		
20429		2357		25093		20717		16089		
4382		8802		458		26536		12479		
4247		32297		4822		28307		14397		
1546		6129		15681		5493		26850		
32046		27771		21044		7580		16219		
8486		28126		7134		22037		6331		
791		23181		18491		15341		8150		
6035		25763		17548		25530		19680		
29451		31401		22690		30382		29010		
19707		14712		3850		12520		18561		
6989		25232		26755		13161		11435		
8822		3603		20273		32550		22476		
3321		1548		3893		7169		11379		
1927		32320		15018		14939		6252		
13050		8319		19986		6630		21489		
15270		14263		3047		20580		12597		
28572		3783		27476		3058		6650		
10286		31965		18525		29411		20275		
24007		25072		13945		965		12633		
17829		22878		30026		365		19897		
9579		31879		24778		10927		3749		
27840		1965		23961		21612		7849		
10131		17142		25435		11185		4752		
10492		9361		21876		30553		21939		
2422		28905		9426		13054		4272		
3370		3199		20450		8832		29061		
6216		28474		13477		16848		3449		
28332		25981		15614		8461		6619		
21102		18928		8492		15838		11652		
18061		22514		4338		22107		19733		
2930		17003		31296		25522		16123		
18161		32659		19025		6554		13544		
16495		23215		5599		17712		22670		
11959		24292		19471		2662		267		
32396		15979		32664		31713		16649		
5949		26763		27152		29089		12610		
16212		32362		21681		26868		12762		
9549		754		6840		30519		5237		
2555		20825		5217		3348		30215		
14517		21513		1061		10489		10422		
30147		9469		8861		23684		22632		
25123		7729		10745		9144		2145		
10532		19798		13636		2075		5917		
7476		21644		26848		30527		15037		
29284		6975		28332		4635		30620		
7388		7239		16177		26335		8899		
27071		10889		21980		15867		28105		
29326		420		11871		17324		29948		
595		22441		31747		3220		25075		
3280		2750		22292		6813		9620		
22123		5990		16353		4694		19636		
2072		22377		25134		8232		12812		
9432		28472		4926		7025		27896		
9518		29846		25329		29717		5692		
12419		6956		15268		21007		7111		
31334		17193		13104		23453		12924		
20567		5776		3837		1309		632		
12644		7451		26678		13583		31026		
19761		20142		30140		21036		2942		
26964		4449		30654		32654		29718		
31875		21347		22461		25459		6899		
13756		28151		1587		10925		9699		
10689		28501		22016		15101		17277		
15433		12527		13326		19689		2911		
9688		16914		8938		13952		5459		
14409		11400		9756		11613		5842		
2873		20579		15286		9083		8290		
14520		32647		1240		3099		866		
15944		5010		2355		29061		8161		
22018		19059		22865		5647		23038		
15655		28282		21258		24819		21723		
28392		4965		4660		17507		1967		
16181		10130		18462		1601		9845		
18477		25979		10723		23721		1418		
17339		10589		30658		12005		505		
16630		13890		28360		11880		23711		
20640		26332		17117		12911		31214		
15872		19085		24911		21433		21656		
5399		26615		22833		4903		6853		
2073		1417		1825		30222		27099		
14753		16890		5728		5003		9443		
11907		4125		2446		13675		20598		
11748		10906		21354		8783		10001		
7206		27596		1374		8071		23326		
3608		30747		21677		17626		8600		
1721		7094		11345		30139		10750		
5414		20362		12727		2129		14737		
16724		26482		19733		9126		6967		
19875		2613		15213		2986		25908		
22528		9933		5254		3564		10040		
9041		3515		20042		31077		11564		
16450		21172		29551		6010		11603		
26577		32364		31176		21975		29747		
27319		5847		5664		13625		18754		
8349		27096		17203		28461		32141		
11319		8392		22423		29464		10361		
22933		22452		22900		3728		29719		
22815		15516		8214		15051		3698		
3736		10629		8339		22037		20222		
7082		17500		16211		19385		22871		
22526		26035		24329		3417		28259		
5765		20171		7337		29932		29883		
12539		2279		23568		3834		31095		
22275		13127		7153		5381		20030		
15398		20714		13720		9041		14539		
1694		13263		25579		31099		8270		
10687		13921		28042		26895		10994		
16801		15227		23398		15791		20841		
9321		1812		31100		2742		13990		
2355		28386		17534		5025		19074		
15472		22689		19725		30718		29955		
286		7487		27058		15172		5506		
32472		27599		13937		15527		26533		
7679		17505		26266		10947		23799		
3266		8925		17927		27211		22950		
9935		7836		18055		22846		6248		
28910		29051		11492		28969		30663		
1238		26975		3411		3768		23799		
27747		15192		21435		17407		11096		
24463		3094		21291		24412		20611		
32353		12939		19822		17549		32264		
21118		31258		23869		2845		3089		
30761		31478		8579		21610		28093		
23198		15515		25399		30298		8702		
16917		16950		1107		2924		3846		
30203		30338		29863		23354		9198		
13884		21762		26315		22931		29060		
24261		9714		22798		17791		20432		
24350		3814		27945		13697		28483		
5385		18501		10200		10357		26384		
20122		16345		32437		11205		17244		
19762		30475		14306		15593		3870		
3285		11804		21686		29833		350		
24672		5000		10101		18866		22109		
28135		26524		3761		7490		25807		
30807		29539		17609		7850		9662		
5515		11636		3195		9489		31871		
3094		28508		21591		27190		18070		
21034		7492		17059		3568		19327		
32608		32065		22908		7136		1382		
21744		10099		31800		10730		10751		
9903		12421		28479		19082		11698		
13010		11928		5382		8938		2661		
25197		10522		14900		9017		28705		
6832		11166		14767		13537		23373		
18289		11904		22991		19869		2927		
22262		13152		14163		7513		7516		
12290		1328		20148		1459		6659		
5472		3533		27302		12462		31757		
26619		1728		23735		30255		292		
7645		985		32417		9346		23262		
16317		14714		21159		13729		31774		
10650		28863		30001		16427		25731		
32022		8761		10028		14443		27866		
32191		19561		30863		5921		20494		
11847		25545		20781		9204		19637		
22885		8175		16942		1734		20529		
8907		289		31647		17363		7067		
15563		29332		3167		14326		2808		
3726		21545		32690		32697		20656		
8152		3239		5650		11834		7356		
28598		4339		15789		10594		26379		
26729		16176		19557		18846		5910		
1074		3462		19456		23519		31313		
25855		596		17380		23930		13589		
17307		4277		21842		493		21046		
20163		469		23456		28069		12308		
15165		11921		12693		32571		2342		
28159		26138		16008		5359		19670		
9529		18300		7011		30923		31145		
32383		8601		2983		23258		28373		
28952		9955		10807		25295		7999		
28022		5545		19518		9189		20459		
860		4397		17212		24246		27333		
4304		20219		5832		16100		29879		
700		23649		19910		8775		32674		
6182		14671		24683		11072		10867		
27958		1415		30134		10482		13905		
16814		19229		6765		24339		22804		
13350		9440		30035		25286		27133		
25043		7502		24472		24948		19686		
5616		15711		4445		174		21071		
6753		30775		13759		19577		23818		
9486		14346		30063		29665		18332		
18026		26225		20922		2996		4217		
14204		31276		17377		18088		7954		
12869		10058		28815		16185		10621		
9944		32129		17350		12009		7579		
17252		13787		18097		24682		24511		
10415		13252		28874		12053		9101		
18890		22290		20082		27936		7003		
26572		23363		7149		22638		30813		
25962		4129		28948		18153		18322		
14989		20582		6513		22976		21743		
17339		22590		12843		28531		25119		
10115		26702		30585		2049		17470		
3643		7065		15148		10335		21554		
12516		2809		14892		2674		32109		
16578		2788		30031		3081		29849		
26786		10117		27986		23098		18309		
22220		2546		23103		17934		24237		
27166		19347		20681		26003		5728		
24873		10544		22565		30106		8174		
21452		11987		19528		28924		12701		
12719		16645		9232		18620		11903		
2641		30270		21776		10641		28899		
21341		11725		22359		13532		16339		
24207		1252		1525		29573		12727		
5867		10916		32105		4987		15768		
29688		1441		31101		3537		460		
20711		26786		16316		5952		4910		
3361		13953		4970		21894		6362		
13649		25160		29505		23530		26023		
31225		29268		19324		4813		14381		
15104		27361		16035		13275		29361		
19172		29596		22322		32294		4951		
30729		21969		28370		19186		18074		
21306		24450		20830		28705		19844		
1089		16268		19098		8273		29048		
8779		4457		13312		24154		17178		
23266		11556		26239		29498		1806		
12340		3791		3336		2988		3460		
4514		8074		16759		26995		13862		
30792		5799		13542		14080		32605		
19130		2550		31798		6605		6004		
16614		11340		1561		27429		20824		
22701		26385		6186		21440		18765		
28906		7606		14104		11149		27792		
28115		32470		10335		1341		21667		
7451		9642		5195		25836		15661		
14064		24391		3539		4647		302		
31814		15848		32239		5635		20604		
14179		9321		2581		23818		31149		
16106		19121		19992		25635		17392		
30385		30230		14096		16035		28569		
20502		13615		4135		18084		23152		
4341		4249		32067		13557		4991		
10992		16287		21501		13652		13542		
3739		28332		25499		28506		20141		
8820		9611		26098		14573		28635		
13858		29188		25195		29823		26138		
25783		19910		1623		23065		7269		
15098		5179		31016		2372		10618		
28583		8038		25926		16511		25532		
26877		9021		4511		15751		10582		
22851		27041		10630		25225		10841		
9104		2664		20760		29518		12814		
11541		24540		16099		21227		32238		
6207		17708		8438		9046		25260		
31289		30739		8561		11076		28662		
24462		27435		16083		3920		28335		
1149		29698		27801		24463		6636		
29902		15150		17449		12626		15416		
9303		4532		22496		7230		1390		
30257		29028		24587		22852		11328		
3272		24171		20672		16695		25051		
4225		24265		373		23637		188		
15206		32500		22549		9735		8740		
26142		29356		32576		20409		5346		
5663		748		742		10246		8425		
14121		1186		29375		20288		1507		
31604		5247		18841		8523		3617		
8462		31854		3205		6535		3804		
7487		7329		32201		24470		215		
1485		18092		14071		9936		18633		
13121		21473		7769		5275		24773		
8108		10295		28803		7365		18366		
14858		16945		8837		5467		18130		
1078		18339		30655		28849		16569		
23544		29802		2035		9323		16575		
29116		31563		15805		31481		4033		
7519		15440		17680		846		25479		
17580		25530		10061		466		11318		
16928		14421		2123		12636		6464		
28286		25978		1043		9871		26995		
29229		12931		13795		8904		27256		
19968		657		23182		30714		23613		
13266		12837		12642		26812		30828		
26962		13106		19081		1422		29073		
13763		29224		31995		19373		17545		
21452		32362		25485		31385		16842		
26669		24145		26728		19276		2834		
3742		1750		29514		21895		821		
23403		21430		14849		25547		12768		
247		21662		4117		3809		16793		
5129		13602		16401		28227		27038		
19693		11599		3561		17614		15411		
20280		578		24005		642		28396		
22653		4939		12435		4885		4656		
24552		6361		15910		31377		10828		
28250		25057		23528		29933		17854		
11292		10564		12530		11429		4292		
28781		14416		19262		13602		10267		
13107		17430		8285		11877		27807		
17965		21825		2940		23127		1359		
14654		19609		23550		3233		27828		
2868		30076		8059		30830		29815		
2211		7285		29804		25842		21011		
5829		3045		27792		11610		6600		
652		20170		25696		19166		7955		
21274		3587		23931		7917		31155		
16382		3451		5977		26735		6159		
5046		26524		9225		24665		18645		
8333		27020		21255		27236		1367		
15371		16690		13864		2427		31379		
8452		20402		28692		4702		18206		
9268		28767		8521		20280		16532		
890		7304		30727		19903		16236		
20377		30308		10048		25446		18294		
938		16401		31049		32271		11104		
18864		12391		23031		7192		20854		
21902		22110		32662		18469		3139		
26431		7733		10176		11595		28122		
20871		11167		28272		20837		2620		
20162		14209		4095		27973		1126		
18587		23525		19513		24278		5543		
6376		31991		6276		31524		19999		
21645		13144		12327		24537		18776		
8776		6559		9685		109		12585		
25310		12726		19000		7876		32597		
22961		21091		7469		31135		23433		
1785		11344		13250		11197		31436		
717		31921		17664		18196		30982		
7957		3049		12376		10869		19788		
6892		4754		16708		3762		2697		
22670		8215		4640		2499		659		
24109		2483		23252		18855		29647		
2079		25034		25639		30051		25958		
9260		3485		10606		12605		7422		
20830		2498		27326		18755		2423		
21768		12159		907		19520		5636		
13761		25951		22580		12314		14058		
22495		29183		5393		24118		6058		
26841		2072		4009		12286		13587		
4614		6984		12577		25839		2790		
12424		9727		19381		23731		9735		
3348		9987		25440		27002		22668		
11877		3611		11238		14761		16677		
9683		7700		15206		9829		23800		
20799		28762		4970		3202		4111		
14302		27707		16948		17355		24178		
29291		1058		14794		7517		22067		
28017		23850		15764		24004		2142		
14533		25053		5850		2433		21857		
15412		18069		20563		18471		12910		
2949		20719		1367		13852		26115		
19221		19257		21426		6856		29300		
14679		15593		9144		27689		26601		
21089		8959		17795		5009		28811		
3167		18441		12616		966		30920		
20158		32408		10184		22570		163		
25101		22080		30087		5246		12262		
26809		332		474		9999		29122		
5601		17231		14932		12620		27263		
3587		31183		10323		10306		8817		
12450		4033		5503		6761		2796		
13967		2903		22616		22517		2861		
27020		31690		15532		21540		31892		
32557		27220		23546		2540		25304		
11642		5205		30383		2380		26922		
29796		15463		10425		21090		5755		
8227		30148		32711		22781		24522		
27527		8599		1663		18862		21721		
30175		18730		29284		31440		19694		
28001		31956		7301		12809		14244		
10380		5143		3168		20917		6746		
19699		19521		4857		4889		28498		
30860		10272		2251		25859		12391		
24073		21992		7018		30002		5087		
29430		9929		20670		6281		28250		
10942		11193		30529		5742		11277		
26733		30594		2515		12192		5547		
21544		8713		19148		19969		28115		
27708		2262		5939		31884		9313		
18870		21993		1195		26242		32282		
10662		4855		2646		25774		17657		
1040		23829		11419		5623		23306		
11658		8525		21224		27483		24170		
17274		16193		23031		29412		29536		
15571		14777		18809		4174		32065		
18181		30990		12645		26551		1708		
1088		23456		1753		19471		22263		
22802		4858		27272		16958		5487		
27791		5637		27218		9166		6883		
14070		23288		20909		8972		13674		
13844		27446		19229		32628		12408		
5313		7581		20180		20730		23961		
16696		29139		9673		28675		30901		
7023		25601		636		24360		32440		
9596		28227		13417		14714		14572		
3863		19908		21020		14374		20546		
32498		19656		22721		2774		3912		
7117		10976		6455		3887		28481		
14924		17369		8660		10218		17862		
27467		3873		29023		155		4981		
12779		18282		4728		13342		5741		
27313		18816		29361		23797		2197		
12956		10560		13533		6747		3090		
24265		957		16265		18010		5304		
3295		6035		1837		3502		11507		
24247		25310		29057		32260		21030		
16365		29316		30635		8036		6362		
22536		24451		25329		4151		4642		
7644		31273		2817		15023		19124		
11369		17712		10134		1763		28531		
5261		29261		30101		19220		19908		
6303		27133		8196		32698		6828		
7496		22029		31008		14897		208		
13679		19529		16137		147		28548		
17720		25844		18915		6816		1534		
22168		27231		9531		15683		22981		
23329		1106		11042		4349		19513		
8458		26682		30260		17498		18839		
8961		29396		26836		10588		18268		
14596		450		3155		17517		16938		
3717		29104		25772		5806		32369		
12737		27706		17154		25029		15129		
29042		7647		9953		10989		9152		
17361		14259		17598		29878		27637		
2931		3384		22364		31233		144		
3163		2504		29062		4842		31448		
7407		11890		16961		24254		11963		
1753		15597		23381		2654		14837		
8912		14410		8933		20587		29834		
25613		7184		20943		747		30072		
21857		29547		29358		28849		11123		
9276		10340		21329		25485		6718		
12462		11206		30071		17642		30895		
16374		10124		18684		27329		1828		
12561		27001		17255		31512		22213		
497		12932		1146		13753		30209		
7370		1664		12386		14877		4468		
19913		12781		22924		18488		26248		
15314		7604		15223		7652		29100		
15000		12984		12959		5960		9375		
20820		30966		13564		29591		32114		
30153		22074		30457		13110		13564		
5732		24431		6198		24349		28642		
8595		25390		21063		371		30202		
27636		16966		15808		6769		30638		
9211		14647		14470		5442		26626		
2582		5451		7694		18579		28358		
28246		11994		11942		11883		10252		
11530		29275		26553		12576		11288		
31384		16905		16214		18242		32756		
13484		18829		17280		30420		22655		
25340		3513		25811		30655		23484		
26934		9576		20511		19078		25175		
25027		15128		25535		22917		16375		
12417		16817		14951		3422		22367		
540		13145		26681		6398		23789		
282		11416		27201		6221		8900		
10362		16182		32221		2562		23348		
23789		13632		7037		17431		32139		
10203		5015		1101		31386		20952		
9052		22532		29091		9329		22965		
10959		5887		23915		11487		19272		
10986		30688		14364		507		17625		
6722		425		3967		26894		9629		
23791		21990		7273		18972		15613		
12632		27265		17615		2870		17402		
4595		10923		22087		14612		19194		
25811		27997		17268		23616		16918		
15252		23309		29172		16824		30642		
32228		27421		31605		31765		30765		
4398		18627		23274		30640		28122		
4952		672		28274		13097		27884		
1692		2194		27084		21568		24623		
14705		22958		19295		15301		9237		
24779		8995		9823		25296		11333		
8188		12099		29212		1972		23533		
20977		17098		14014		2519		15450		
14172		3305		32250		17741		4271		
14252		8121		10034		3549		28364		
10397		21242		17249		32486		21661		
28502		28028		25159		26525		22567		
16856		23556		11316		12854		1132		
18760		20402		26406		25503		7400		
16226		7591		24496		14653		27404		
492		16725		7218		4286		29278		
25506		4508		30156		25746		21805		
24522		12566		5752		5232		8797		
27273		24534		27502		18266		13289		
14325		11930		25214		24269		17307		
25332		19154		29675		32568		3957		
13951		12181		22884		15789		18658		
10116		20873		28075		18147		32213		
28381		285		25987		17745		9108		
25016		26293		31473		28755		26330		
30831		14497		23527		15982		2560		
1349		4919		23825		2980		26106		
17783		14706		19542		5278		4255		
22271		27109		32658		4636		25534		
1866		30398		28613		28024		15673		
10710		27920		29213		30966		23516		
24710		20324		15722		28647		7540		
21938		31350		13090		9700		573		
28295		2071		14539		9329		18027		
22318		4228		29331		28515		26736		
25981		20900		20345		2705		2353		
21640		22547		11054		11606		13927		
9929		17491		11095		21588		10356		
17216		24580		27180		29319		19565		
28553		5825		18083		203		1436		
27448		29797		10317		26107		2480		
3459		26023		24854		5925		8215		
22358		264		1171		27450		18912		
716		29534		16853		24413		28590		
14577		4020		20534		27391		17829		
13532		10541		2061		29413		11039		
10909		15443		31889		10733		11523		
16876		10655		15469		11966		32334		
26632		32204		28435		16692		24546		
28630		14964		28636		16841		8131		
19458		28787		21636		3411		26704		
27086		1510		2077		5482		11098		
753		30499		5142		20822		6978		
16043		32345		31039		29609		14410		
12093		6796		19479		28994		22482		
22428		23741		8974		25971		23277		
3698		6714		7498		5262		4693		
32632		4375		27607		7348		14065		
20780		14679		18221		18905		32700		
7438		24083		3654		10582		1244		
7444		322		1709		30522		7960		
1822		2970		30248		1387		1546		
26468		3686		6687		3811		23102		
26343		29100		2124		1041		25731		
20442		4096		4220		13804		21473		
1639		25626		23523		12238		30823		
12035		428		28456		23420		2197		
14783		4308		20491		30836		29376		
30774		24051		4303		14513		31129		
24422		32229		5735		1489		3575		
11976		11066		14622		26099		31585		
18689		20820		21493		27573		11838		
20281		24757		1126		12437		18223		
20257		15485		27523		9491		24751		
102		18252		26468		13297		26172		
27701		5544		29034		30536		30196		
30219		15008		12996		31589		17994		
3954		11748		15998		31695		7596		
29975		6277		20254		11993		4746		
30336		5743		10328		24045		31214		
13212		20914		31099		4532		6462		
21803		8244		8026		11027		11927		
10605		31863		32164		31855		25995		
29802		14628		26404		14348		1611		
9114		4787		4807		802		5699		
20090		13940		23638		25137		30538		
23662		13928		26681		16317		11704		
5088		26636		21194		11070		11400		
19108		1174		27486		17625		27618		
1421		20647		6579		10101		19378		
7649		13393		11517		9779		2893		
14971		24432		12097		16686		3837		
17341		4126		23431		22105		17072		
19320		23335		13241		16918		501		
10211		21031		22817		25871		2083		
3584		9230		19490		12704		21158		
31492		8131		22379		118		4160		
3924		22834		28410		14703		17621		
30655		24415		26715		2813		12993		
29481		5834		6538		13263		31525		
10659		31701		27306		12959		3923		
17833		16066		15062		7535		2645		
31228		27309		29083		18944		20659		
18083		22954		18749		11005		13573		
1799		1760		4911		16995		4435		
17423		28067		2624		3151		21148		
23992		6157		13565		7570		31771		
21593		31234		8205		16965		21058		
25423		15951		20293		4399		7424		
13585		27072		1729		10628		4887		
25398		1286		32511		28935		16518		
20720		5100		23419		19381		32006		
7943		9045		29419		23642		3690		
2131		6334		8635		31222		29155		
14771		32555		5364		10808		2818		
22932		25340		20381		30362		25782		
13334		28681		6245		15204		11296		
756		8397		18416		22896		13674		
16511		4324		7866		15454		367		
15858		29747		8512		12572		26926		
17398		15570		16405		4219		26023		
21559		15036		15171		32087		3148		
16202		10348		16808		10044		5395		
6279		27954		16463		18700		2122		
24357		31235		29578		28480		12079		
21086		2892		22207		14496		4482		
27068		23835		24780		1666		25714		
31001		7344		1652		8186		4518		
31193		25032		32727		15817		11906		
17368		22471		16599		29949		12479		
16969		5862		13908		5487		16477		
9603		18479		7678		1675		25768		
16888		17985		6950		5096		11582		
22684		10706		20461		5463		20248		
12356		7204		14922		19126		26697		
13495		27372		5380		4874		15548		
19016		24557		2446		7340		1092		
14293		13952		9494		13698		23526		
23859		18836		2693		28836		20963		
2047		23061		16584		1854		20447		
16100		5410		32293		29809		17857		
7337		16669		31533		11752		11619		
30878		18397		23937		4066		26244		
575		21854		6524		17247		5872		
19645		27980		2925		8333		1492		
20090		6086		27672		20653		26556		
22487		7326		12340		11293		16145		
12823		21903		13566		15074		30606		
26029		16730		17637		7298		15650		
14926		25942		32139		9778		24792		
14792		24641		13611		2271		21530		
9817		16121		1395		1447		15377		
7668		10839		27325		17871		14588		
1724		19025		20740		200		15696		
7664		3159		22395		7543		22009		
19200		5752		25048		11786		22385		
9848		14364		9656		22844		24026		
30194		29059		21041		6458		8023		
30728		30406		16964		8724		12153		
26045		14538		27272		28491		768		
21013		13735		2606		31184		25209		
17475		17474		10782		1324		21387		
31112		1337		5721		32465		2199		
7594		4975		28304		21904		28252		
21951		30893		31059		7425		23366		
5629		28915		15280		4551		20744		
24936		19923		22558		4620		17284		
5184		10704		27717		3113		25766		
10470		20588		9400		4139		31228		
18558		18380		7507		9877		8382		
5673		22820		31153		8701		30703		
904		2722		16665		7700		6898		
27163		26564		14352		2884		9610		
14982		12762		17393		5287		3604		
31070		9549		3461		12418		5519		
6538		23723		11457		7167		27634		
11910		27958		1231		20024		24528		
17988		21283		30207		21104		18882		
27338		11245		4164		28332		26909		
20737		2846		24856		1321		20007		
7692		3692		15120		8714		13277		
16847		18092		298		14048		25821		
12662		15406		11759		14495		30630		
24699		10924		6842		2204		18181		
27915		10982		9855		1381		24593		
25762		26916		29997		21467		295		
26673		17784		6369		13722		20610		
19141		24700		8581		26827		261		
1702		392		18815		29682		10497		
31308		19441		419		12060		4025		
29882		11101		10225		7273		23898		
26797		8370		23900		24866		12467		
22725		26093		4433		11713		30477		
4100		13437		20261		9323		15502		
21812		11586		12164		30762		9188		
29670		7621		22565		12280		18135		
19877		9129		15428		21679		3626		
7473		12963		3050		20399		31454		
9790		20964		1875		14544		32299		
29462		3604		13768		25298		1201		
9168		31023		24074		18691		8747		
21611		8369		32322		7187		26114		
2368		6865		14578		22531		30882		
7871		20520		23970		26951		7825		
22712		13346		31860		27457		321		
11000		29149		31622		1073		30509		
15733		31318		3125		22020		12165		
7849		15604		17117		25339		12417		
13308		17497		26117		24359		5628		
5311		20703		19639		31797		10654		
16106		29406		22059		24244		24061		
17635		5024		18447		2047		13028		
10946		28530		6838		29283		20132		
250		474		12289		27115		11009		
10094		3720		12746		13635		15952		
5935		25904		4927		6926		32538		
3135		30177		3835		26145		19457		
8285		31106		29394		8790		1118		
955		28601		7729		26976		14908		
19935		26628		9050		31026		12432		
11897		7329		24240		26209		19299		
14089		14150		29554		13556		18509		
6358		4337		3888		13745		8099		
17887		29089		29413		427		32023		
13645		26669		27703		15500		24293		
959		24496		25042		31039		31340		
32180		2016		29702		31619		32105		
31252		23217		23539		14865		22647		
30641		31919		4063		20803		14319		
28759		31497		5026		25205		9236		
11551		24505		30827		4036		3227		
22501		20806		12631		21177		30532		
18236		22392		15241		20856		2043		
32624		31810		32679		23962		19016		
29657		24262		976		19758		18898		
792		23908		16667		28503		1265		
7652		21938		13959		2752		15258		
11114		29712		13388		15804		14575		
24320		19262		15075		8134		8920		
23776		7102		13360		22498		8484		
30216		15442		21957		21224		5047		
10898		5207		23928		31351		22340		
3762		853		1878		32134		23690		
25141		29377		32616		30142		30794		
20655		13649		21548		3783		24860		
19614		26570		11681		17593		31115		
4339		31890		27106		5374		13668		
17872		22947		16661		2924		11792		
30236		12100		11349		26163		25945		
25041		15903		13768		25606		10444		
32358		6791		5443		1510		26344		
27343		27463		647		31554		31827		
841		11290		9210		8976		30880		
10924		15042		7298		29481		9653		
11259		15127		29929		27445		20857		
26084		10995		3331		27270		16534		
17804		26722		21801		4012		7054		
19414		27816		11492		7434		12086		
12619		8179		22833		12801		7523		
12153		7029		21493		19339		32308		
25579		7134		21038		2164		16116		
8365		30793		5583		16412		10441		
10098		29461		9282		21418		16154		
2183		24314		419		11535		8259		
5935		28159		28484		28931		22285		
12112		25301		16647		29469		4612		
1094		13648		27826		313		1292		
8463		21381		29139		23118		26973		
27292		971		10476		20780		5232		
19913		12993		16766		19022		1782		
10533		25045		8958		779		2230		
5354		11427		13487		25177		11681		
7650		10751		13691		28733		8774		
14190		16285		13264		17891		17615		
25871		14326		17466		28848		5883		
707		15965		32234		23206		23290		
7252		16246		22003		12928		7614		
30338		1321		5392		23995		22212		
32245		28463		19978		9487		25523		
16739		28015		9252		28905		5024		
15704		17354		14868		15619		15039		
17953		3496		21443		24146		20275		
5458		22884		26578		4812		7296		
30509		30905		5260		8227		24285		
16927		11834		2995		9114		18910		
20571		18292		7978		2805		12547		
31737		14181		29994		23788		12006		
6122		4084		24261		7418		13330		
17559		28876		30028		9506		5009		
27807		22996		14533		14645		27983		
18734		17337		1430		22455		21915		
3272		27558		15628		19785		25594		
2975		19381		14292		14857		15522		
16988		19724		19477		22942		6469		
18681		14233		21876		21982		16668		
2718		23129		15512		24312		9262		
30843		21750		9169		30988		10215		
29667		6580		4258		8618		16457		
5559		20027		21558		26079		28546		
23154		30472		27203		21006		16618		
392		22600		2477		5696		2353		
13713		29515		14910		19185		30303		
28915		2642		25555		25511		1941		
6206		31963		10088		2566		14608		
28209		29499		30024		7555		29996		
25100		31626		7076		3784		12149		
16851		17785		631		19231		11248		
27669		2828		14944		18540		18467		
4507		18637		24599		15492		30090		
7863		11322		6891		19609		13307		
26501		13065		29827		176		29771		
29505		17017		9271		13757		11796		
2760		32311		14136		634		27990		
30863		7785		5496		30947		11663		
2229		2548		5007		15975		22488		
10953		19612		28127		12748		31511		
31606		21321		14316		8412		20464		
14772		14681		24009		14289		32611		
25757		2638		15759		2430		15502		
18168		17498		8198		21621		22524		
17756		17934		6000		24340		29248		
25129		7957		26505		24817		19231		
23896		30865		9380		3300		7599		
8668		30744		31178		8564		13930		
23836		23541		23434		10655		21843		
23311		3907		17049		6196		27198		
22145		6593		27220		21075		21276		
5280		31208		11333		3972		21493		
25733		24541		21160		18436		18987		
31410		27414		24368		4482		29528		
13667		716		16739		11477		25037		
22063		5018		20052		15647		27654		
9451		17182		213		26095		26195		
30405		28289		12867		13199		8610		
14957		23602		13027		14722		2434		
8726		25108		23197		1640		17921		
29878		15560		20975		19608		26542		
2283		21166		7717		28143		8884		
10218		15847		6791		14989		17337		
2989		27615		15308		28774		17315		
7230		27434		17688		12395		23440		
18807		19887		17263		22118		3724		
27119		1910		11837		20608		10208		
8566		18179		11039		7540		21417		
3543		31639		1387		14051		7441		
1141		9076		7715		24962		3536		
13205		22632		9469		21956		26828		
17606		8725		25891		16119		27832		
1321		7270		9201		6328		32414		
3306		15358		4877		19052		29273		
17769		3301		20700		24677		24427		
22947		17552		30909		14415		29818		
25027		15673		26324		1083		13010		
21080		29395		20843		32251		17901		
20769		25241		16485		11797		22199		
13038		23137		13420		26384		14086		
20720		24961		25043		9214		18565		
15495		5042		11471		7436		4941		
11922		10714		15146		32368		3308		
24260		7879		30159		17523		21123		
6858		2367		19447		28089		20003		
4480		14473		21313		27151		28016		
21984		9992		11671		8063		7675		
14111		14938		24419		21512		15118		
9869		29709		18053		7530		28736		
27099		31909		938		13795		30991		
21237		2102		22536		12416		19263		
23233		26731		14479		5038		15065		
2607		16989		2356		188		10090		
30523		14633		10350		8164		31842		
9781		4872		21788		24293		21615		
29267		14220		31715		24774		4757		
14638		14593		10145		30379		18751		
8471		16066		31320		15683		14634		
18032		28381		19273		8603		21973		
26058		31088		22429		1701		7699		
9898		10988		25600		18278		4288		
15293		16538		4028		31639		5360		
14361		12079		23985		13965		24510		
26123		13814		9326		27208		8487		
28341		19769		17173		14454		29158		
23954		25739		31705		21170		21390		
28086		567		12341		26218		15154		
28368		13698		5757		1868		8398		
23271		31083		21860		285		19571		
5788		11414		25213		6582		26604		
26009		10198		4808		21156		4070		
9419		30349		11434		12829		27793		
22070		8692		27045		770		21003		
